1.1.1,वृद्धिः आत् ऐच् ,,,
,,४,परस्य च उभयवाचित्वात् ,
,,५,पूर्वशेषदर्शनात् च ,
,,६,सामान्यविशेषवाचिनोः च द्वन्द्वाभावात् सिद्धम्,
1.3.1,भूवादयः धातवः,,श्लोक: भूवादीनाम् वकारः अयम् मङ्गलार्थः प्रयुज्यते ,
,,१,पाठेन धातुसञ्ज्ञायाम् समानशब्दप्रतिषेधः ,
,,२,परिमाणग्रहणम् च ,
,,३,क्रियावचने उपसर्गप्रत्ययप्रतिषेधः ,
,,४,सङ्घातेन अर्थगतेः ,
,,५,अस्तिभवतिविद्यतीनाम् धातुत्वम् ,
,,६,प्रत्ययार्थस्य अव्यतिरेकात् प्रकृत्यन्तरेषु धातोः च अर्थाभेदात् प्रत्ययान्तरेषु सिद्धम् तु अन्वयव्यतिरेकाभ्याम् ,
,,७,क्रियाविशेषकः उपसर्गः ,
,,८,भाववचने तदर्थप्रत्ययप्रतिषेधः ,
,,९,इतरेतराश्रयम् च प्रत्यये भाववचनत्वम् तस्मात् च प्रत्ययः ,
,,१०,सिद्धम् तु नित्यशब्दत्वात् अनाश्रित्य भाववचनत्वम् प्रत्ययः ,
,,११,प्रथमभावग्रहणम् च ,
,,१२,भूवादिपाठः प्रातिपदिकाणपयत्यादिनिवृत्त्यर्थः ,
,,१३,स्वरानुबन्धज्ञापनाय च,
1.3.2,उपदेशे अच् अनुनासिकः इत् ,,,
,,१,इत्सञ्ज्ञायाम् सर्वप्रसङ्गः अविशेषात् ,
,,२,सिद्धम् तु उपदेशने अनुनासिकवचनात्,
1.3.3,हल् अन्त्यम् ,,,
,,१,हलन्त्ये सर्व्प्रसङ्गः सर्वान्त्यत्वात् ,
,,२,सिद्धम् तु व्यवसितान्त्यत्वात् ,
,,३,लकारस्य अनुबन्धाज्ञापितत्वात् हल्ग्रहणाप्रसिद्धिः ,
,,४,सिद्धम् तु लकारनिर्देशात् ,
,,५,एकशेषनिर्देशात् वा ,
,,६,प्रातिपदिकप्रतिषेधः अकृत्तद्धिते ,
,,७,इदर्थाभावात् सिद्धम्,
1.3.4,न विभक्तौ तुस्माः ,,,
,,१,विभक्तौ तवर्गप्रतिषेधः अतद्धिते,
1.3.7,चुटू ,,,
,,१,चुञ्चुप्चणपोः चकारप्रतिषेधः ,
,,२,इत्कार्याभावात् सिद्धम् ,
,,३,पित्करणम् किमर्थम् इति चेत् पर्यायार्थम् ,
,,४,इरः उपसङ्ख्यानम् ,
,,५,अवयवग्रहणात् इति चेत् इदिद्विधिप्रसङ्गः,
1.3.9,तस्य लोपः ,,,
,,१,इतः लोपे णल्क्त्वानिष्ठासु उपसङ्ख्यानम् इत्प्रतिषेधात् ,
,,२,सिद्धम् तु णलादीनाम् ग्रहणप्रतिषेधात् ,
,,३,निर्दिष्टलोपात् वा ,
,,४,तत्र तुस्मानाम् प्रतिषेधः ,
,,५,न वा उच्चारणसामर्थ्यात् ,
,,६,अनुबन्धलोपे भावाभावयोः विप्रतिषेधात् अप्रसिद्धिः ,
,,७,सिद्धम् तु अपवादन्यायेन ,
,,८,भावः हि कार्याऋथः नन्यार्थः लोपः ,
,,९,एकान्तः तत्र उपलब्धेः ,
,,१०,तत्र असरूपसर्वादेशदाप्प्रतिषेधे पृथक्त्वनिर्देशः अनाकारान्तत्वात् ,
,,११,अनेकान्ते वृत्तिविशेषः ,
,,१२,अनन्तरः इति चेत् पूर्वपरयोः इत्कृतप्रसङ्गः ,
,,१३,सिद्धम् तु व्यवसितपाठात् ,
,,१४,इतरथा हि एकान्ते अपि सन्देहः ,
,,१५,वृत्तात् वा,
1.3.10,यथासङ्ख्यम् अनुदेशः समानाम् ,,,
,,१,सञ्ज्ञासमासनिर्देशात् सर्वप्रसङ्गः अनुदेशस्य यथासङ्ख्यवचनम् नियमार्थम् ,
,,२,सञ्ज्ञासमासनिर्देशः ल्पृथक् विभक्तिसञ्ज्ञ्यनुच्चारणार्थः ,
,,३,प्रकरणे च सर्वसम्प्रत्ययार्थः ,
,,४,सङ्ख्यासाम्यम् शब्दतः चेत् णलादयः परस्मैपदानाम् डारौरसः प्रथमस्य अयवायावः एचः इति अनिर्देशः ,
,,५,लृलुटोर्नन्द्यरीहणसिन्धुतक्षशिलादिषु दोषः ,
,,६,आत्मनेपदविधिनिष्ठासार्वधातुकद्विग्रहणेषु ,
,,७,एङः पूर्वत्वे प्रतिषेधः ,
,,८,अतिप्रसङ्गः गुणवृद्धिप्रतिषेधे क्ङिति ,
,,९,उदि कूले रुजिवहोः ,
,,१०,तच्छीलादिषु धातुत्रिग्रहणेषु ,
,,११,घञादिषु द्विग्रहणेषु ,
,,१२,अवे तॄस्त्रोः करणाधिकरणयोः ,
,,१३,कर्तृकर्मणोः च भूकृञोः ,
,,१४,अनवकॢप्त्यमर्षयोः अकिंवृत्ते अपि ,
,,१५,कृभ्वोः क्त्वाणमुलौ ,
,,१६,अधीयानविदुषोः छन्दोब्राह्मणानि ,
,,१७,रोपधेतोः पथिदूतयोः ,
,,१८,तत्र भवतः तस्य व्याख्यानः क्रतुयज्ञेभ्यः ,
,,१९,सङ्घादिषु अञ्प्रभृतयः ,
,,२०,वेशोयशआदेः भगात् यल्खौ ,
,,२१,ङसिङसोः ख्यत्यात् परस्य ,
,,२२,न वा समानयोगवचनात् ,
,,२३,तस्य दोषः विदः लटः वा ,
,,२४,ध्माधेत्टोः नाडीमुष्ट्योः च ,
,,२५,खलगोरथात् इनित्रकट्यचः च ,
,,२६,सिन्ध्वपकराभ्याम् कन् अणञौ च ,
,,२७,युष्मदस्मदोः च आदेशाः,
1.3.11,स्वरितेन अधिकारः ,,,
,,१,अधिकारः प्रतियोगम् तस्य अनिर्देशार्थः ,
,,२,न वा निर्दिश्यमानाधिकृतत्वात् यथा लोके ,
,,३,अन्यनिर्देशः तु निवर्तकः तस्मात् परिभाषा ,
,,४,अधिकारपरिमाणाज्ञानम् तु ,
,,५,अधिकारपरिमाणज्ञानार्थम् तु ,
,,६,न अधिकारः इति चेत् उक्तम् ,
,,७,यावतिथः अल् अनुबन्धः तावतः योगान् इति वचनात् सिद्धम् ,
,,८,भूयसि प्राग्वचनम्,[श्लोकः : अधिकारगतिः स्त्र्यर्था विशेषाय अधिकम् कार्यम् अथ यः अन्यः अधिकः कारः पूर्वविप्रतिषेधार्थः सः ]
1.3.12,अनुदात्तङितः आत्मनेपदम् ,,,
,,१,आत्मनेपदवचनम् नियमार्थम् ,
,,२,लविधानात् विहितम् ,
,,३,तत्र प्रत्ययनियमे शेषवचनम् परस्मैपदस्य अनिवृत्तत्वात् ,
,,४,क्यषः आत्मनेपदवचनम् तस्य अन्यत्र नियमात् ,
,,५,प्रकृत्यर्थनियमे अन्याभावः ,
,,६,शेषवचनम् च ,
,,७,कर्तरि च आत्मनेपदविषये परस्मैपदप्रतिषेधार्थम्,
1.3.14,कर्तरि कर्मव्यतिहारे ,,,
,,१,कर्मव्यतिहारादिषु कर्तृग्रहणम् भावकर्मनिवृत्त्यर्थम् ,
,,२,इतरथा हि तत्र प्रतिषेधे भावकर्मणोः प्रतिषेधः ,
,,३,न वा अनन्तरस्य प्रतिषेधात्,
1.3.15,न गतिहिंसार्थेभ्यः ,,,
,,१,प्रतिषेधे हसादीनाम् उपसङ्ख्यानम् ,
,,२,हरिवह्योः अप्रतिषेधः,
1.3.16,इतरेतरान्योन्योपपदात् च ,,,
,,१,प्ररस्परोपपदात् च,
1.3.20,आङः दः अनास्यविहरणे ,,,
,,१,आङः दः अव्यसनक्रियस्य ,
,,२,स्वाङ्गकर्मात् च,
1.3.21,क्रीडः अनुसम्परिभ्यः च ,,,
,,१,समः अकूजने ,
,,२,आगमेः क्षमायाम् ,
,,३,शिक्षेः जिज्ञासायाम् ,
,,४,किरतेः हर्षजीविकाकुलायकरणेषु ,
,,५,हरतेः गतताच्छील्ये ,
,,६,आङि नुप्रच्छ्योः ,
,,७,आशिषि नाथः ,
,,८,शपः उपलम्भने,
1.3.22,समवप्रविभ्यः स्थः ,,,
,,१,आङः स्थः प्रतिज्ञाने,
1.3.24,उदः अनूर्द्व्हकर्मणि ,,,
,,१,उदः ईहायाम्,
1.3.25,उपात् मन्त्रकरणे ,,,
,,१,उपात् पूजासङ्गतकरणयोः,"[अपरः आह उपात् देवपूजासङ्गतकरणमित्रकरणपथिषु ]
[श्लोक: बहूनाम् अपि अचित्तानाम् एकः भवति चित्तवान् पश्य वानरसैन्ये अस्मिन् यत् अर्कम् उपतिष्ठते मा एवम् मंस्थाः सचित्तः अयम् एषः अपि यथा वयम् एतत् अपि अस्य कापेयम् यत् अर्कम् उपतिष्ठति ] "
,,२,वा लिप्सायाम्,
1.3.27,उद्विभ्याम् तपः ,,,
,,१,स्वाङ्गकर्मकात् च,
1.3.28,आङः यमहनः ,,,
,,१,स्वाङ्गकर्मकात् च,
1.3.29,समः गम्यृच्छिभ्याम् ,,,
,,१,समः गम्यादिषु विदिप्रच्छिस्वरतीनाम् उपसङ्ख्यानम् ,
,,२,अर्तिश्रुदृशिभ्यः च ,
,,३,उपसर्गात् अस्यत्यूह्योः वावचनम्,
1.3.40,आङः उद्गमने ,,,
,,१,ज्योतिषाम् उद्गमने,
1.3.48,व्यक्तवाचाम्,,समुद्गमने,[श्लोक: वरतनु सम्प्रवदन्ति कुक्कुटाः ]
1.3.51,अवात् ग्रहः ,,,
,,१,अवाद् ग्रः गिरतेः,
1.3.54,समः,,तृतीयायुक्तात्,[श्लोक: उभौ लोकौ चञ्चरसि इमम् च अमुम् च देवल ]
1.3.55,दाणः च सा चेत् चतुर्थ्यर्थे,,श्लोकवार्त्तिक: सहयुक्ते तृतीया स्यात् व्यतिहारे तङः विधिः,
1.3.58,न अनोः ज्ञः ,,,
,,१,अनोः ज्ञः प्रतिषेधे सकर्मकवचनम् ,
,,२,न वा अकर्मकस्य उत्तरेण विधानात् ,
,,३,प्रतिषेधः पूर्वस्य च,
1.3.60,शदेः शितः ,,,
,,१,शदेः शितः परस्मैपदाश्रयत्वात् आत्मनेपदाभावः ,
,,२,सिद्धम् तु लडादीनाम् आत्मनेपदवचनम् ,
,,३,उपसर्गपूर्वनियमे अड्व्यवाये उपसङ्ख्यानम् ,
,,४,नित्यत्वात् लादेशस्य आत्मनेपदे अट् आगमः इति चेत् अटः नित्यनिमित्तत्वात् आत्मनेपदाभावः ,
,,५,तस्मात् उपसङ्ख्यानम्,
1.3.62,पूर्ववत् सनः ,,,
,,१,पूर्ववत् सनः इति शदिम्रियत्यर्थम् ,
,,२,इतरथा हि ताभ्याम् सनन्ताभ्याम् आत्मनेपदप्रतिषेधः ,
,,३,पूर्वस्य आत्मनेपददर्शनात् सनन्तात् आत्मनेपदभावः इति चेत् गुपादिषु अप्रसिद्धिः ,
,,४,सिद्धम् तु पूर्वस्य लिङ्गातिदेशात् ,
,,५,कृञादिषु तु लिङ्गप्रतिषेधः ,
,,६,प्रत्ययग्रहणम् णिजर्थम् ,
,,७,तत्र हेतुमण्णिचः प्रतिषेधः,
1.3.65,समः क्ष्णुवः ,,,
,,१,समः क्ष्णुवः सकर्मकार्थम्,
1.3.67,णेः अणौ यत् कर्म णौ चेत् सः कर्ता अनाध्याने ,,,
,,१,णेः आत्मनेपदविधाने अण्यन्तस्य कर्मणः तत्र उपलब्धिः ,
,,२,इतरथा हि सर्वप्रसङ्गः ,
,,३,कर्मकर्तृत्वात् सिद्धम् इति चेत् यक्चिणोः निवृत्त्यर्थम् वचनम् ,
,,४,न वा यक्चिणोः प्रतिषेधात् ,
,,५,इतरथा हि यत्र नियमः ततः अन्यत्र प्रतिषेधः ,
,,६,आत्मनेपदस्य च ,
,,७,आत्मनेपदप्रतिषेधार्थम् तु ,
,,८,आत्मनः कर्मत्वे प्रतिषेधः ,
,,९,न वा ण्यन्ते अन्यस्य कर्तृत्वात्,
1.3.78,शेषात् कर्तरि परस्मैपदम् ,,,
,,१,शेषवचनम् पञ्चम्या चेत् अर्थे प्रतिषेधः ,
,,२,सप्तम्या चेत् प्रकृतेः ,
,,३,सिद्धम् तु उभयनिर्देशात् ,
,,४,कर्तृग्रहणम् अनुपराद्यर्थम्,
1.3.79,अनुपराभ्याम् कृञः ,,,
,,१,परस्मैपदप्रतिषेधात् कृञादिषु विधानम् ,
,,२,तत्र आत्मनेपदप्रतिषेधः अप्रतिषिद्धत्वात् ,
,,३,न वा द्युतादिभ्यः वावचनात् ,
,,४,आत्मनेपदनियमे वा प्रतिषेधः,
1.3.88,अणौ अकर्मकात् चित्तवत्कर्तृकात् ,,,
,,१,अणौ अकर्मकात् इति चुरादिणिचः ण्यन्तात् परस्मैपदवचनम् ,
,,२,सिद्धम् तु अतस्मिन् णौ इति वचनात्,
1.3.89,न पादम्याङ्यमाङ्यसपरिमुहरुचिनृतिवदवसः ,,,
,,१,पादिषु धेटः उपसङ्ख्यानम्,
1.4.1,आ कडारात् एका सञ्ज्ञा ,,,
,,१,अन्यत्र सञ्ज्ञासमावेशान्नियमार्थम् वचनम् ,
,,२,तत्र एकसञ्ज्ञाधिकारे तद्वचनम् ,
,,३,अङ्गसञ्ज्ञया भपदसञ्ज्ञयोः असमावेशः ,
,,४,कर्मधारयत्वे तत्पुरुषग्रहणम् ,
,,५,तत्पुरुषत्वे द्विगुचग्रहणम् ,
,,६,गतिदिवःकर्महेतुमत्सु चग्रहणम् ,
,,७,गुरुलघुसञ्ज्ञे नदीघिसञ्ज्ञे ,
,,८,परस्मैपदसञ्ज्ञाम् पुरुषसञ्ज्ञा ,
,,९,परवचने सिति पदं भम् ,
,,१०,गतिबुद्ध्यादीनाम् ण्यन्तानाम् कर्म कर्तृसञ्ज्ञम् ,
,,११,शेषवचनम् च घिसञ्ज्ञानिवृत्त्यर्थम् ,
,,१२,न वा असम्भवात् ,
,,१३,ह्रस्वलक्षणा हि नदीसञ्ज्ञा घिसञ्ज्ञायाम् च गुणः ,
,,१४,तत्र वचनप्रामाण्यात् नदीसञ्ज्ञायाम् घिसञ्ज्ञाभावः ,
,,१५,आश्रयाभावात् नदीसञ्ज्ञायाम् घिसञ्ज्ञानिवृत्तिः इति चेत् यणादेशाभावः ,
,,१६,नद्याश्रयत्वात् यणादेशस्य ह्रस्वस्य नदीसञ्ज्ञाभावः ,
,,१७,बहुव्रीह्यर्थम् तु ,
,,१८,प्रयोजनमव्ययीभावोपमानद्विगुकृल्लोपेषु ,
,,१९,तत्र शेषवचनात् दोषः सङ्ख्यासमानाधिकरणञ्समासेषु बहुव्रीहिप्रतिषेधः ,
,,२०,कृल्लोपे च शेषवचनात् प्रादिभिः न बहुव्रीहिः ,
,,२१,एकसञ्ज्ञाधिकारे विप्रतिषेधात् बहुव्रीहिः इति चेत् क्तार्थे प्रतिषेधः ,
,,२२,तत्पुरुषः इति चेत् अन्यत्र क्तार्थात् प्रतिषेधः ,
,,२३,सिद्धम् तु प्रादीनाम् क्तार्थे तत्पुरुषवचनात् ,
,,२४,प्रयोजनम् ह्रस्वसञ्ज्ञाम् दीर्घप्लुतौ ,
,,२५,तिङ्सार्वधातुकम् लिङ्लिटोः आर्धधातुकम् ,
,,२६,अपत्यम् वृद्धम् युवा ,
,,२७,घिम् नदी ,
,,२८,लघु गुरु ,
,,२९,पदम् भम् ,
,,३०,अपादाद्नम् उत्तराणि धनुषा विध्यति कंसपात्र्याम् भुङ्क्ते गाम् दोग्धि धनुः विध्यति इति ,
,,३१,क्रुधद्रुहोः उप्सृष्टयोः कर्म संप्रदानम् ,
,,३२,करणम् पराणि साधु असिः छिनत्ति ,
,,३३,अधिकरणम् कर्म गेहम् प्रविशति ,
,,३४,अधिकरणम् कर्ता स्थाली पचति ,
,,३५,अध्युपसृष्टम् कर्म ,
,,३६,गत्युपसर्गसञ्ज्ञे कर्मप्रवचनीयसञ्ज्ञा ,
,,३७,परस्मैपदम् आत्मनेपदम् ,
,,३८,समाससञ्ज्ञाः च ,
,,३९,अर्थवत् प्रातिपदिकम् ,
,,४०,गुणवचनम् च ,
,,४१,समासकृत्तद्धिताव्ययसर्वनाम असर्वलिङ्गा जातिः ,
,,४२,सङ्ख्या ,
,,४३,डु च ,
,,४४,एकद्रव्योपनिवेशिनी सञ्ज्ञा,
1.4.2,विप्रतिषेधे परम् कार्यम् ,,,
,,१,द्वौ प्रसङ्गौ अन्यार्थौ एकस्मिन् सः विप्रतिषेधः ,
,,२,एकस्मिन् युगपदसम्भवात् पूर्वपरप्राप्तेः उभयप्रसङ्गः ,
,,३,तृजादिभिः तुल्यम् ,
,,४,अनवयप्रसङ्गात् प्रतिपदम् विधेः च ,
,,५,अप्रतिपत्तिः वा उभयोः तुल्यबलत्वात् ,
,,६,तत्र प्रतिपत्त्यर्थम् वचनम् ,
,,७,तव्यदादीनाम् तु अप्रसिद्धिः ,
,,८,अन्तरङ्गम् च ,
,,९,प्रयोजनम् यणेकादेशेत्त्वोत्त्वानि गुणवृद्धिद्विर्वचनाल्लोपस्वरेभ्यः ,
,,१०,इण्ङिशीनाम् आत् गुणः सवर्णदीर्घत्वात् ,
,,११,न वा सवर्णदीर्घत्वस्य अनवकाशत्वात् ,
,,१२,ऊङापोः एकादेशः ईत्वलोपाभ्याम् ,
,,१३,आत्त्वनपुंसकोपसर्जनह्रस्वत्वानि अयवायावेकादेशतुग्विधिभ्यः ,
,,१४,तुक् यणेकादेशगुणवृद्ध्यौत्त्वदीर्घत्वेत्वमुमेत्त्त्वरीविधिभ्यः ,
,,१५,इयङादेशः गुणात् ,
,,१६,श्वेः सम्प्रसारणपूर्वत्वम् यणादेशात् ,
,,१७,ह्वः आकारलोपात् ,
,,१८,स्वरः लोपात् ,
,,१९,प्रत्ययविधिः एकादेशात् ,
,,२०,लादेशः वर्णविधेः ,
,,२१,तत्पुरुषान्तोदात्तत्वम् पूर्वपदप्रकृतिस्वरात् ,
,,२२,तस्य दोषः पूर्वपदोत्तरपदयोः वृद्धिस्वरौ एकादेशात् ,
,,२३,यणादेशात् इयुवौ ,
,,२४,उसि पररूपात् च ,
,,२५,लुक् लोपयणयवायावेकादेशेभ्यः,
1.4.3,यू स्त्र्याख्यौ,,नदी,[श्लोक: यस्मिन् दश सहस्राणि पुत्रे जाते गवाम् ददौ |ब्राह्मणेभ्यः प्रियाख्येभ्यः सः अयम् उञ्छेन जीवति ] 
,,१,नदीसञ्ज्ञायाम् आख्याग्रहणम् स्त्रीविषयार्थम् ,
,,२,प्रथमलिङ्गग्रहणम् च ,
,,३,प्रयोजनम् क्विब्लुप्समासाः ,
,,४,अवयवस्त्रीविषयत्वात् सिद्धम् इति चेत् इयङुवङ्स्थानप्रतिषेधे यण्स्थानप्रतिषेधप्रसङ्गः अवयवस्य इयङुवङ्स्थानत्वात् ,
,,५,सिद्धम् त्वङ्गरूपग्रहणात् यस्य अङ्गस्य इयुवौ तत्प्रतिषेधात् ,
,,६,ह्रस्वेयुव्स्थानप्रवृत्तौ च स्त्रीवचने,
1.4.13,यस्मात् प्रत्ययविधिः तदादि प्रत्यये अङ्गम् ,,,
,,१,अङ्गसञ्ज्ञायाम् तदादिवचनम् स्यादिनुमर्थम् ,
,,२,मित्सुटोः उपसम्ख्यानम् ,
,,३,सिद्धम् तु तदाद्यादिवचनात् ,
,,४,तदेकदेशविज्ञानात् वा सिद्धम् ,
,,५,प्रत्ययग्रहणम् पदादौ अप्रसङ्गार्थम्P I,३१७
,,६,परिमाणार्थम् च ,
,,७,सिद्धम् तु प्रत्ययग्रहणे यस्मात् सः तदादितदन्तविज्ञानात् ,
,,८,प्रयोजनम् धातुप्रातिपदिकप्रत्ययसमासतद्धितविधिस्वराः ,
,,९,कृद्ग्रहणे गतिकारकपूर्वस्य अपि ,
,,१०,प्रयोजनम् समासतद्धितविधिस्वराः,
1.4.14,सुप्तिङन्तम् पदम् ,,,
,,१,पदसञ्ज्ञायाम् अन्तवचनम् अन्यत्र सञ्ज्ञाविधौ प्रत्ययग्रहणे तदन्तविधिप्रतिषेधार्थम्,
1.4.18,यचि भम् ,,,
,,१,भसञ्ज्ञायाम् उत्तरपदलोपे षषः प्रतिषेधः ,
,,२,सिद्धम् अचः स्थानिवत्त्वात् ,
,,३,नभोङ्गिरोमनुषाम् वति उपसम्ख्यानम् ,
,,४,वृषण् वस्वश्वयोः,
1.4.21,बहुषु बहुवचनम् ,,,
,,१,सुप्तिङाम् अविशेषविधानात् दृष्तविप्रयोगत्वात् च नियमार्थम् वचनम् ,
,,२,तत्र प्रत्ययनियमे अव्ययानाम् पदसञ्ज्ञाभावः असुबन्तत्वात् ,
,,३,अर्थनियमे सिद्धम् श्लोकवार्त्तिक: सुपाम् कर्मादयः अपि अर्थाः सङ्ख्या च एव तथा तिङाम् प्रसिद्धः नियमः तत्र नियमः प्रकृतेषु वा,
1.4.23,कारके ,,,
,,१,कारके इति सञ्ज्ञानिर्देशः चेत्सञ्ज्ञिनः अपि निर्देशः ,
,,२,इतरथा हि अनिष्टप्रसङ्गः ग्रामस्य समीपात् आगच्छति इति अकारकस्य ,
,,३,कर्मसञ्ज्ञाप्रसङ्गः अकथितस्य ब्राह्मणस्य पुत्रम् पन्थानम् पृच्छति इति ,
,,४,अपादानम् च वृक्षस्य पर्णम् पतति इति ,
,,५,ना वा अपायस्याविवक्षितत्वात् ,
,,६,अन्वर्थम् इति चेत् अकर्तरि कर्तृशब्दानुपपत्तिः ,
,,७,सिद्धम् तु प्रतिकारकम् क्रियाभेदात् पचादीनाम् करणाधिकरणयोः कर्तृभावः ,
,,८,अधिश्रयणोदकासेचनतण्डुलावपनैधोपदकर्षणिक्रियाः प्रधानस्य कर्तुः पाकः ,
,,९,द्रोणम् पचति आढकम् पचति ति सम्भवनक्रिया धारणक्रिया च अधिकरणस्य पाकः ,
,,१०,एधाः पक्ष्यन्ति आ विक्लित्तेः ज्वलिष्यन्ति इति ज्वल्वनक्रिया करणस्य पाकः ,
,,११,उद्यमननिपातनानि कर्तुः छिदिक्रिया ,
,,१२,यत् तत् न तृणेन तत्परशोः छेदनम् ,
,,१३,इतरथा हि असितृणयोः छेदने अविशेषः स्यात् ,
,,१४,अपादानादीनाम् तु अप्रसिद्धिः ,
,,१५,न वा स्वतन्त्रपरतन्त्रत्वात् तयोः पर्यायेण वचनम् वचनाश्रया च सञ्ज्ञा,
1.4.24,ध्रुवम् अपाये अपादानम् ,,,
,,१,जुगुप्साविरामप्रमादार्थानाम् उपसम्ख्यानम् ,
,,२,गतियुक्तेषु अपादानसञ्ज्ञा न पपद्यते अध्रुवत्वात् ,
,,३,न वा अध्रौव्यस्य अविविक्षितत्वात्,
1.4.27,वारणार्थानाम् ईप्सितः ,,,
,,१,वारणर्थेषु कर्मग्रहणानर्थक्यम् कर्तुः ईप्सिततमम् कर्म इति वचनात्,
1.4.29,आख्याता उपयोगे ,,,
,,१,आख्याता अनुपयोगे कारकम् इति चेत् अकथित्वात् कर्मसञ्ज्ञाप्रसङ्गः ,
,,२,अकारकम् इति चेत् उपयोगवचनानर्थक्यम्,
1.4.48,उपान्वध्याङ्वसः ,,,
,,१,वसेः अश्यर्थस्य प्रतिषेधः,
1.4.49,कर्तुः ईप्सिततमम् कर्म ,,,
,,१,ईप्सितस्य कर्मसञ्ज्ञायाम् निर्वृत्तस्य कारकत्वे कर्मसञ्ज्ञाप्रसङ्गः क्रियेप्सितत्वात् ,
,,२,न वा उभयेप्सितत्वात्,
1.4.51,अकथितम् च श्लोक: दुहियाचिरुधिप्रछिभिक्षिचिञाम् उपयोगनिमित्तम् अपूर्वविधौ ब्रुविशासिगुणेन च यत्सचते तत् अकीर्तितम् आचरितम् कविना कथिते लादयः चेत् स्युः षष्टःईम् कुर्यात् तदा गुणे अकारकम् ह्यकथितत्वात् कारकम् चेत् तु न अकथा कारकम् चेत् विजानीयात् याम् याम् मन्येत सा भवेत् कथिते अभिहिते त्वविधिः त्वमतिः गुणकर्मणि लादिविधिः सपरे ध्रुवचेष्टितयुक्तिषु च अपि अगुणे तत् अनल्पमतेः वचनम् स्मरत अपरः,,आह: प्रधानकर्मणि आख्येये लादीन् आहुः द्विकर्मणाम् अप्रधाने दुहादीनाम् ण्यन्ते कर्तुः च कर्मणः नीवह्योः हरतेः च अपि गत्यर्थानाम् तथा एव च द्विकर्मकेषु ग्रहणम् द्रष्टव्यम् इति निश्चयः सिद्धम् वा अपो अन्यकर्मणः अन्यकर्म इति चेत् ब्रूयात् लादीनाम् अविधिः भवेत् कालभावाध्वगन्तव्याः कर्मसञ्ज्ञा हि अर्कर्मणाम् विपरीतम् तु यत् कर्म तत् कल्म कवयः विदुः यस्मिन् तु कर्मणि उपजायते अन्यत् धात्वर्थयोगा अपि च यत्र षष्ठी तत् कर्म कल्म इति च कल्म न उक्तम् धातोः हि वृत्तिः न रलत्वतः अस्ति एतेन कर्मसञ्ज्ञा सर्वा सिद्धा भवति कथितेन तत्र ईप्सितस्य किम् स्यात् प्रयोजनम् कर्मसञ्ज्ञायाः यत् तु कथितम् पुरस्तात् ईप्सिततयुक्तम् च तस्य सिद्ध्यर्थम् ईप्सितम् एव तु यत् स्यात् तस्य भविष्यति कथितेन,
1.4.52,गतिबुद्धिप्रतवसानार्थशब्दकर्माकर्मकाणाम् अणिकर्ता सः णौ ,,,
,,१,शब्दकर्मनिर्देशे शब्दक्रियाणाम् इति चेत् ह्वयत्यादीनाम् प्रतिषेधः ,
,,२,शृणोत्यादीन् आम् च उपसम्ख्यानम् अशब्दक्रियत्वात् ,
,,३,शब्दकर्मणः इति चेत् जल्पतिप्रभृतीनाम् उपसम्ख्यानम् ,
,,४,दृशेः सर्वत्र ,
,,५,अदिखादिनीवहीनाम् प्रतिषेधः ,
,,६,वहेः अनियन्तृकर्तृकस्य इति वक्तव्यम् ,
,,७,भक्षेः अहिंसार्थस्य ,
,,८,अकर्मकग्रहणे कालकर्मकाणाम् उपसङ्ख्यानम् ,
,,९,सिद्धम् तु कालकर्मकाणाम् अकर्मकवद्वचनात्,
1.4.53,हृक्रोः अन्यतरस्याम् ,,,
,,१,हृक्रोः वावचने अभिवादिदृश्योः आत्मनेपदे उपसङ्ख्यानम्,
1.4.54,स्वतन्त्रः कर्ता ,,,
,,१,स्वतन्त्रस्य कर्तृसञ्ज्ञायाम् हेतुमति उपसङ्ख्यानम् अस्वत्रन्त्वात् ,
,,२,न वा स्वात्रन्त्र्यात् इतरथा हि अकुर्वति अपि कारयति इति स्यात् ,
,,३,न अकुर्वत् इ इति चेत् स्वतन्त्रः,
1.4.55,तत्प्रयोजकः हेतुः च ,,,
,,१,प्रैषे अस्वतन्त्रप्रयोजकत्वात् हेतुसञ्ज्ञाप्रसिद्धिः ,
,,२,स्वतन्त्रत्वात् सिद्धम् इति चेत् स्वतन्त्रपरतन्त्रत्वम् विप्रतिषिद्दम् ,
,,३,उक्तम् वा,
1.4.56,प्राक् रीश्वरात् निपाताः,,श्लोकवार्त्तिक: रीश्वरात् वीश्वरात् मा भूत् कृत् मेजन्तः परः अपि सः समासेषु अव्ययीभावः लौकिकम् च अतिवर्तते प्राग्वचनम् सञ्ज्ञानिवृत्त्यर्थम्,
1.4.58- ५९,प्रादयः उपसर्गाः क्रियायोगे ,,,
,,१,प्रादयः इति योगविभागः ,
,,२,निपातसञ्ज्ञार्थः ,
,,३,एकयोगे हि निपातसञ्ज्ञाभावः ,
,,४,मरुच्छब्दस्य उप्सङ्ख्यानम् ,
,,५,श्रच्छब्दस्य उपसम्ख्यानम्,
1.4.60,गतिः च ,,,
,,१,कारिकाशब्दस्य ,
,,२,पुनश्चनसौ छन्दसि ,
,,३,गत्युपसर्गसञ्ज्ञाः क्रियायोगे यत्क्रियायुक्ताः तम् प्रति इति वचनम् ,
,,४,प्रयोजनम् घञ् षट्वणत्वे ,
